Scan REF,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr
Reporter REF,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2
CAGL0G04169g,0.160066017,0.149057488,0.085612814,-0.066790859,0.064561808,0.069687924,1.327361981,null,null,null,null,null,0.753949774,null,null,null,null,null
CAGL0G04191g,-0.461700814,0.192830094,0.08836168,-0.310955036,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0G04213g,1.465107909,0.121395129,0.16180501,-1.465823131,0.174756965,0.445870463,-0.867046885,0.717116248,0.491913732,-1.200809252,0.308761607,0.215022363,-1.542170588,0.737607241,0.058116678,0.351901995,0.856649621,0.077089946
CAGL0G04279g,-0.031200491,0.419644808,0.367328506,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0G04345g,0.32969218,0.169668354,0.1892631,0.341520978,0.078363759,0.019662181,null,null,null,null,null,null,1.266457796,null,null,0.11321061,null,null
CAGL0G04367g,-0.186430837,0.08070317,0.18549262,0.504553658,0.274320882,0.87610352,-0.696650112,0.302104086,0.730682774,-0.062074031,0.166689789,0.048496664,-0.281344366,0.571734052,0.547807331,-0.009392998,0.518695218,0.384648861
CAGL0G04389g,-0.286525453,0.175118925,0.190659065,0.422909345,0.279675226,0.20495093,0.35703321,0.577224519,0.804034753,0.546805456,null,null,0.872751902,0.222025083,0.578662476,null,null,null
CAGL0G04411g,-1.275428137,0.271176832,0.342937932,1.023892576,0.056251218,0.00584322,-1.387833665,0.417363276,1.018096635,0.249163451,0.265973964,0.173855974,-0.823274985,0.404177312,0.391142176,-0.497205211,1.274811955,0.298676931
CAGL0G04433g,0.168306348,0.693272514,0.439336697,0.590455537,0.863608993,2.045459351,0.514962051,null,null,0.413184458,null,null,1.434551851,null,null,0.274802801,null,null
CAGL0G04455g,null,null,null,-0.502386117,null,null,1.237298342,null,null,null,null,null,null,null,null,-1.410209103,null,null
CAGL0G04477g,null,null,null,null,null,null,null,null,null,-0.447290493,null,null,null,null,null,null,null,null
CAGL0G04499g,-0.535586518,0.242809065,0.122938863,0.235407721,0.325374163,0.174559846,-0.719856732,0.525989958,1.222129313,1.134020115,0.067321386,0.153039854,-0.610399067,0.723951463,1.062276919,-0.977736472,0.793391952,0.055457379
CAGL0G04521g,0.288523862,0.32970597,0.262040187,-0.526666562,0.026471647,0.012766369,0.62915921,0.456870292,0.682752693,0.67744409,0.210052237,0.202894354,0.421871657,0.852923488,1.033049353,null,null,null
CAGL0G04543g,0.00696715,0.224345071,0.201343708,-0.00417058,0.022140998,0.015472773,0.141012462,0.719347372,0.722769262,0.068315,null,null,-0.195262665,0.697163596,1.56775222,0.074919652,0.280492295,0.644746038
CAGL0G04565g,-0.053020293,0.237304172,0.30459013,0.070520977,0.34662255,0.24744156,0.235103473,null,null,null,null,null,-0.688231771,null,null,-0.215412676,null,null
CAGL0G04587g,-0.263618843,0.16699555,0.222750945,0.092843633,0.118678544,0.103584621,null,null,null,0.487277755,null,null,0.147249563,null,null,null,null,null
CAGL0G04609g,0.401229152,0.619378337,0.378777025,0.469280544,null,null,0.067849085,null,null,1.674783744,1.241625228,1.129301412,-0.250712874,null,null,0.991852793,null,null
CAGL0G04631g,0.293553988,0.339723743,0.267863481,0.554512722,0.125810516,0.458837815,-0.678771798,0.475091133,0.496625809,0.203637764,0.223753934,0.208725335,-0.258637842,0.483037122,1.095526356,-0.340440177,0.427278303,0.534784749
CAGL0G04653g,0.42818812,0.350856682,0.135917123,-0.457022221,0.242900388,0.181707223,0.235159432,null,null,0.322298576,null,null,null,null,null,0.702302311,0.867188401,0.619364686
CAGL0G04675g,1.064583991,0.46066836,0.281788183,-0.488306979,0.042890243,0.056128751,0.84582907,null,null,-0.459416481,0.114766118,0.253760284,null,null,null,null,null,null
CAGL0G04697g,0.782336828,0.255974634,0.188510926,-0.134207204,0.020127683,0.041893771,-0.061061526,null,null,0.101667288,0.431352467,0.489631007,0.407901318,null,null,0.396099703,null,null
CAGL0G04719g,0.232168374,0.270897839,0.347041371,0.342174547,0.044568906,0.001457118,0.386534166,0.497452669,0.555782694,null,null,null,-0.61180305,0.460761379,1.46074235,-0.329175996,null,null
CAGL0G04741g,1.744709666,0.310739455,0.123093962,-1.485038554,0.006318944,0.033260879,0.656044564,0.69402573,0.323221207,-1.642034797,0.614598101,0.631179323,-0.686934681,0.607335476,0.642296079,null,null,null
CAGL0G04763g,-0.72411443,0.162044979,0.14279866,1.110156211,0.591294499,1.520352376,-1.401959891,0.780356754,1.63221279,null,null,null,-0.461623786,0.55134982,0.613989247,-0.673650196,0.613879817,1.222978666
CAGL0G04807g,0.656307622,0.244482878,0.09575147,-0.093246714,0.00638282,0.025321397,null,null,null,0.04493696,0.108002737,0.248807951,null,null,null,0.074074061,null,null
CAGL0G04829g,0.314916265,0.068249278,0.160551365,-0.321343904,0.568633708,0.39051111,0.659488534,null,null,-0.18341462,null,null,null,null,null,null,null,null
CAGL0G04851g,-0.515202012,0.102457262,0.160839117,0.250636869,0.087383349,0.025299434,-1.287450936,0.989370261,0.120838256,-0.325057535,0.082619385,0.121775073,-0.750679902,0.651119346,0.189873601,-0.196721003,0.083809474,0.598774362
CAGL0G04873g,0.418097748,0.481275902,0.289764735,0.102773492,0.466300456,0.500915004,0.258540312,0.82778259,0.306139385,-0.459026606,0.674338478,0.730018423,0.391895139,0.843940584,0.47959104,-0.334432506,0.654799675,0.506896038
CAGL0G04895g,0.376003504,0.211007734,0.068782453,-0.224470506,0.994294566,1.67394759,0.528240492,0.534835913,1.227437659,0.240565055,0.401616083,0.2411081,0.006173825,0.471002229,0.546628622,0.437765208,0.341445436,0.86172729
CAGL0G04917g,0.692381281,0.006673117,0.012131219,0.375203685,0.253806575,0.188594031,0.985877696,0.485969081,0.627740046,-0.879985655,0.078386551,0.113215616,0.967485132,0.23414299,0.44529426,null,null,null
CAGL0G04939g,-0.357732769,0.31442583,0.07111485,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0G04961g,-0.086137362,0.219316074,0.190547508,-0.35212147,0.015774989,0.039172382,0.702377182,0.625407737,0.812832332,0.724356322,0.219075859,0.011555687,0.312350729,0.417513865,0.742577762,0.473114511,0.17839303,0.703104659
CAGL0G04983g,-1.252767782,0.300806223,0.237005151,0.514420751,0.205999331,0.158443068,-1.350606189,1.82548339,2.570627951,0.803797103,null,null,-0.046499109,0.175146944,0.852904266,-0.09573762,0.192389908,0.459506725
CAGL0G05005g,-0.329138755,0.132054576,0.212772321,0.161796186,null,null,0.520746288,0.505592357,0.489640755,null,null,null,0.655811936,0.797460103,0.73464803,null,null,null
CAGL0G05049g,0.758667317,0.178675254,0.144285707,-0.232222728,0.129871808,0.051863249,0.891035748,0.34316452,0.636512477,0.69852506,null,null,0.491290532,null,null,0.006701025,1.085723435,1.611811599
CAGL0G05071g,-0.257290633,0.241687439,0.308767609,0.322443525,0.166299184,0.73015646,-0.248158648,0.779338759,1.301528144,0.101946667,0.565237929,0.617655647,-0.547495738,0.227029459,0.493103571,-0.272327156,0.544168838,0.279618835
CAGL0G05093g,1.289751137,0.193723848,0.282053736,-0.403231679,null,null,-0.140780682,1.289226744,2.071578285,-0.863627558,null,null,0.483256904,0.852609228,1.001497063,null,null,null
CAGL0G05159g,0.196153136,0.076810446,0.152015529,-0.530858116,0.359713644,0.255780019,0.583607221,null,null,0.636106601,null,null,null,null,null,null,null,null
CAGL0G05181g,0.129726461,0.235044366,0.30023655,null,null,null,0.838153776,0.456870292,0.307056365,0.296715654,0.098012107,0.099013209,null,null,null,null,null,null
CAGL0G05203g,0.020885219,0.302753363,0.366834571,-0.192211486,0.741201698,0.133630288,0.492302928,0.323823956,0.661459002,null,null,null,-0.427748551,null,null,null,null,null
CAGL0G05225g,0.164434995,0.179710057,0.142006318,-0.085301953,0.02503706,0.044963437,-0.236958124,0.355803443,0.649146832,0.561736114,0.820969812,0.698941575,-0.066506219,0.174432626,0.50314102,0.106786314,0.192902879,0.716271067
CAGL0G05247g,1.270185537,0.395193832,0.442198584,-0.6710225,0.002426735,0.027794104,0.962249021,0.699462214,0.313345031,-0.784514711,0.349194497,0.427518171,0.705542967,0.315770439,0.320333395,1.221170213,null,null
CAGL0G05269g,0.115010299,0.471070718,0.412314658,null,null,null,0.55681577,0.117003427,0.544846201,null,null,null,null,null,null,null,null,null
CAGL0G05291g,0.448224799,0.245309291,0.145163964,-0.339516778,0.049181005,0.554865298,0.476987815,0.439351548,0.414385458,0.176899549,0.356565334,0.387768941,0.239207407,0.411925969,0.402648651,0.476143657,0.339408951,0.898724992
CAGL0G05313g,-0.276622449,0.161022033,0.200830717,-0.015584299,0.089659078,0.026721841,-0.471064522,0.526749169,0.661143891,0.260603273,0.227725596,0.005312245,0.392932031,0.386836778,0.595359872,-0.730547657,0.314226506,0.454059457
CAGL0G05335g,0.940291396,0.188250612,0.212629254,-0.406441289,0.178879199,0.622907985,0.770930235,0.510960544,0.383228221,-0.140026672,0.507615177,0.486553865,0.073445424,0.203973328,0.438322936,-0.410376606,0.378186164,0.866527533
CAGL0G05357g,0.530714481,null,null,-0.72465228,0.034656607,0.007651392,1.142393099,null,null,-0.309159087,null,null,1.499146534,null,null,null,null,null
CAGL0G05379g,-0.368616014,0.091206662,0.12268631,0.147350464,0.166615506,0.133670651,0.54843672,0.412650163,0.489941339,0.376973148,0.750775374,0.813151907,0.906521959,0.543976405,0.722357469,0.582695894,null,null
CAGL0G05401g,0.095494004,0.15233626,0.084037176,-0.609599876,0.39529817,0.869299303,-0.268350892,0.599423742,0.366725966,-0.480865021,0.182030295,0.066305972,-0.109208714,0.703143575,0.051254443,1.10993674,0.238318767,0.448269951
CAGL0G05423g,null,null,null,null,null,null,0.418657815,null,null,null,null,null,null,null,null,null,null,null
CAGL0G05445g,-0.372332475,0.104615668,0.203541057,0.263361025,0.162471137,0.1310669,0.550921367,0.746677049,0.592112849,0.036087613,0.525842985,0.472646422,-0.176741595,0.415875882,0.617365824,-0.655366025,0.30971329,0.427811669
CAGL0G05467g,-0.178913449,0.14620129,0.240597816,2.082090873,null,null,0.130911802,0.680840787,0.944578819,null,null,null,0.843605002,0.773964364,0.565016351,null,null,null
CAGL0G05489g,-0.021101838,0.242480954,0.07746391,-0.06782428,0.202937281,0.097602899,0.282272707,0.352466137,0.566939734,0.003278147,0.051336521,0.207417556,-0.150010377,0.478642591,0.700009139,0.510044341,0.117607897,0.23138344
CAGL0G05511g,0.761953518,0.126438298,0.20958133,-0.512176685,0.293283332,0.154339855,1.088590828,0.456870292,0.362851668,null,null,null,0.800475128,0.720179532,0.59449,-0.740629953,0.318655825,0.961378879
CAGL0G05544g,0.18470829,0.310938355,0.147599721,-0.552662009,null,null,null,null,null,null,null,null,0.753184867,null,null,null,null,null
CAGL0G05566g,-0.532661123,0.075378865,0.17769276,0.239868672,0.295225174,0.424894043,1.085501544,0.456870292,0.333816898,0.04831787,0.115059214,0.087596215,0.988196859,0.526000087,0.539168111,0.883385316,0.850297826,0.154118134
CAGL0G05588g,-0.468161254,0.404115395,0.462496866,-0.049375144,0.082449179,0.022215518,0.44655105,null,null,0.090386236,null,null,0.147368641,0.40948806,0.714959556,-0.946860308,null,null
CAGL0G05610g,1.427602338,0.199845416,0.213950602,-0.67717807,0.110734085,0.039896236,0.594649239,0.447625936,0.530616214,0.141282001,0.17291663,0.044880008,0.851522304,0.154383302,0.324449658,-0.060078509,1.603962061,2.231396482
CAGL0G05632g,-0.470497973,0.512948056,0.350559686,0.592096376,0.005248301,0.860029656,null,null,null,0.147414228,1.23953483,0.736740775,null,null,null,null,null,null
CAGL0G05654g,0.600486771,0.145023067,0.053963291,-0.363455391,0.049760192,0.001786935,0.551658309,0.57966692,0.764561974,0.347868104,0.410429933,0.324393803,-0.092831824,0.552226616,0.61377103,-0.23786383,null,null
CAGL0G05676g,-0.040536418,0.20188036,0.277572774,-0.485374058,0.269142617,0.198287272,null,null,null,0.751339356,null,null,0.504008199,0.005711553,0.357158756,null,null,null
CAGL0G05698g,0.298217402,0.400860743,0.371340904,0.2831553,1.200587435,2.828954751,1.00519843,0.479624159,0.459904854,null,null,null,null,null,null,null,null,null
CAGL0G05720g,-0.055504273,0.229433813,0.092014565,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0G05742g,-1.369797742,0.277692436,0.25001089,0.410154426,0.491883373,0.34061479,-0.421627834,0.649301985,1.347950597,1.140428815,0.973476871,0.756305521,0.156838615,0.858015147,1.294348768,-0.324249325,0.122772155,0.917915838
CAGL0G05764g,-0.636523485,0.222920668,0.151710131,0.241371118,null,null,1.21412171,0.456870292,0.328446291,1.424727927,null,null,0.677448828,0.285670873,0.451155169,null,null,null
CAGL0G05786g,-0.279880284,0.284088737,0.164533351,-0.21086461,0.08504115,0.023835514,0.751219397,0.693147091,0.336880716,0.328371026,0.226502865,0.006194812,0.182038585,0.153833591,0.410200832,0.491707112,0.335057368,0.834199048
CAGL0G05808g,0.181994092,0.322060939,0.336130748,-0.212777104,0.186939194,0.704648846,null,null,null,-0.565289622,0.104129733,0.032435144,null,null,null,null,null,null
CAGL0G05830g,0.96607052,0.189582582,0.251754175,0.34678136,0.005725656,0.032890007,0.937049863,0.353090354,0.604302521,-0.198488484,0.41471634,0.129824295,0.999058573,0.243629228,0.475688489,-0.014567564,1.626303838,2.480126969
CAGL0G05852g,-0.251940867,0.207123435,0.285573308,0.118489071,0.676470551,0.437215346,-0.517220599,0.543512452,1.06810642,-0.050106036,0.466253076,0.291480523,0.359243711,0.896205536,0.689391205,0.242981676,0.366467775,0.867678834
CAGL0G05896g,-0.97632978,0.330309237,0.204705729,-0.068121481,0.138107841,0.057014667,-0.229056008,0.546433777,0.749846913,0.637428024,0.187583577,0.188191666,0.039590791,0.156878107,0.773105283,0.72000993,0.725154357,0.146103057
CAGL0G05918g,0.026270896,0.121308025,0.153817528,0.883244395,0.453011675,0.810371362,0.416984967,0.456870292,0.733783508,0.589200572,0.684671865,0.751584916,0.254572827,null,null,-0.125764047,0.521674396,0.352423688
CAGL0G05940g,-0.510974083,0.411401393,0.198320627,-0.301228423,0.283611419,0.306527794,-0.580213773,1.050989172,0.103388988,0.349480044,0.682413527,0.492579293,-1.211754877,0.805960641,0.106503847,0.252858713,0.426118275,0.93862711
CAGL0G05962g,0.841295461,0.375223223,0.200156725,-0.677674349,0.137716232,0.056769705,0.641214504,1.017838638,0.433796647,-0.208232156,0.070478742,0.221380018,0.481220671,0.05208336,0.609879074,0.012435557,1.132930927,1.643350878
CAGL0G05984g,-0.105832285,0.09418699,0.111560003,-0.700757274,0.747472136,0.14812802,null,null,null,-0.475069827,0.583050376,0.504714688,null,null,null,0.900255288,0.615114639,1.204179451
CAGL0G06006g,0.512759724,0.195684293,0.22952069,-0.232913516,0.616280675,1.552340407,-0.996506209,0.685545029,1.657907474,0.367978827,null,null,-1.253799881,0.067517813,0.34271827,0.269726896,0.210441674,0.800466411
CAGL0G06028g,0.330617826,0.231621725,0.25091916,-0.129672477,0.209209668,0.954889207,0.198004226,0.31469751,0.528226349,-0.409444632,0.211303992,0.187422857,-0.30724304,0.114993388,0.356082758,0.427526182,0.865564345,0.145091968
CAGL0G06072g,0.870299623,0.413135599,0.418327684,0.232932078,0.007992315,0.024315427,null,null,null,-0.076326183,0.435505741,0.492791187,0.433894468,0.495093607,0.503959062,null,null,null
CAGL0G06094g,0.93641493,0.173750786,0.068300447,-0.372093324,0.058933841,0.066165999,0.768590182,0.456870292,0.453931462,-0.058419072,0.529959736,0.46795786,-0.076578013,0.191585918,0.810909642,0.792806303,0.726138275,0.205904478
CAGL0G06116g,0.082267614,0.215365587,0.244026211,0.159722162,0.065393114,0.011556159,null,null,null,0.082187898,null,null,1.032843257,null,null,null,null,null
CAGL0G06138g,-0.369274979,0.192804504,0.249207941,0.126422705,0.058465292,0.065872809,-0.728738789,0.073580302,0.640646126,0.288741084,0.545517488,0.587011855,null,null,null,0.229574939,0.685015572,0.550753533
CAGL0G06160g,-0.355269552,0.463545086,0.433479572,-0.247057553,null,null,null,null,null,-0.395561344,0.477159548,0.457783835,1.301345539,0.101197864,0.300217798,0.199600024,1.119457587,0.158675126
CAGL0G06182g,null,null,null,null,null,null,0.298512769,null,null,null,null,null,null,null,null,null,null,null
CAGL0G06226g,-0.500377741,0.371643663,0.425685396,0.585882901,0.538724366,1.362396943,-0.317062031,0.501888224,1.001635329,1.758535013,null,null,-0.626330354,0.237079711,1.313201555,-0.287725944,0.902396451,1.266129572
CAGL0G06248g,-1.818062788,0.075288281,0.176376415,1.921438761,0.513149761,0.29390321,-0.603742813,0.376443742,1.015399466,1.30137672,0.35584944,0.087217806,-0.006234411,0.464732746,0.292686317,-1.001462114,0.264605718,0.421117024
CAGL0G06270g,-0.203007929,0.338756929,0.406363861,0.446080532,0.206170242,0.9176171,0.107441488,0.32560737,0.741412431,-0.287462605,0.613100156,0.630003162,0.203536223,0.503976152,0.726477497,-0.074623492,1.001845902,1.790981996
CAGL0G06292g,0.156509254,0.248184409,0.164405397,-0.319339517,0.155936979,0.068169609,null,null,null,0.258660398,0.760947568,0.679533493,null,null,null,null,null,null
CAGL0G06314g,0.828280687,0.113770288,0.111762886,0.129724185,0.085135207,0.023894301,0.74333023,0.456870292,0.696345541,0.436179766,null,null,1.388059089,null,null,null,null,null
CAGL0G06336g,0.013850994,0.268471626,0.339180092,-0.15787727,0.189400452,0.089121024,0.290997199,0.683143523,0.287917781,null,null,null,0.728042046,0.660986563,0.589217356,-0.607588758,0.621163454,1.114810753
CAGL0G06380g,-0.660438737,0.305149916,0.371108484,0.588653012,0.68659201,0.017644345,-0.609587745,0.275948626,0.765872012,0.815220995,0.114339701,0.087204473,0.468146621,0.521049217,0.484938636,-0.079288078,0.362766347,0.345968864
CAGL0G06402g,-0.082033012,0.252378826,0.324625218,0.294603548,0.254106976,0.129706633,2.107160491,1.6199315,0.343860055,0.409822356,0.610402205,0.642391594,0.928472295,0.696181948,0.077996931,0.202099568,0.182066586,0.685859201
CAGL0G06424g,0.783180282,0.300768115,0.305505187,-0.498427004,0.069571649,0.072823477,-0.191517091,0.456870292,1.133445036,0.754829231,0.371977208,0.337916679,0.968072856,0.41449294,0.648902304,0.133803239,null,null
CAGL0G06446g,0.049877063,0.372455804,0.300404515,null,null,null,0.697730431,null,null,null,null,null,null,null,null,null,null,null
CAGL0G06468g,-0.22481001,0.276394966,0.348637327,0.500988004,0.231468294,0.115494318,0.541145983,null,null,0.812675254,null,null,0.883071976,null,null,null,null,null
CAGL0G06556g,-0.115646061,0.34152251,0.304865997,0.064558332,0.270174501,0.198939878,null,null,null,0.610643048,null,null,0.225027473,0.311879304,0.626140108,0.849136701,null,null
CAGL0G06578g,0.156087038,0.069551017,0.153371946,-0.137879723,0.08507545,0.082529842,0.565210537,0.36503815,0.429118992,-0.175235586,0.127836134,0.077447589,-0.081345955,null,null,null,null,null
CAGL0G06600g,-0.081508618,0.21401512,0.296362705,-0.105203032,null,null,0.573197749,0.308800647,0.510205136,0.993941192,0.215744139,0.072783469,1.130384597,0.34124483,0.365213722,null,null,null
CAGL0G06622g,0.609746333,0.316568177,0.384231082,-0.277549508,0.119837738,0.104311409,1.540261841,0.475075946,0.269344428,null,null,null,0.694991413,0.683754307,0.596533018,null,null,null
CAGL0G06644g,null,null,null,null,null,null,0.235103473,null,null,null,null,null,null,null,null,null,null,null
CAGL0G06666g,-0.45912277,0.286169941,0.356255379,0.438489411,0.779867482,1.323057635,-0.502801476,0.892508585,0.132800705,0.538623786,null,null,-0.509864322,0.567290559,0.164856828,-0.316533017,0.130310992,0.245683018
CAGL0G06688g,-0.210729038,0.457215379,0.506422399,-0.07015219,0.060041318,0.008211702,0.463633775,0.492990703,0.865039302,-0.332460892,null,null,0.441478243,0.531159435,0.579954189,null,null,null
CAGL0G06710g,1.154317468,0.384970837,0.432430143,1.365536945,null,null,null,null,null,2.325724745,null,null,null,null,null,null,null,null
