Scan REF,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2
Reporter REF,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2
CAGL0J06512g,-0.061646052,0.605843813,0.851899882,-0.890172682,1.034271894,0.289631607,-0.384587219,0.563469023,0.485560148,-0.288674046,0.709603785,0.522440306,-1.390620973,null,null,0.713791647,0.07158062,0.0798,-0.00373,0.175234254,0.15738427
CAGL0J06534g,-0.419731818,0.179062422,0.668337348,-0.880976539,0.345601773,0.531306989,-0.0602,0.330370279,0.161716688,-0.763027991,0.151946657,0.0945,-1.134191557,0.338380535,0.287716007,-0.571332798,0.238205736,0.588831526,0.259440573,0.318351195,0.314547807
CAGL0J06578g,0.0756,0.0568,0.654910049,-0.391132469,0.264307412,0.988644555,-0.513210011,0.423443061,0.41436187,-0.850124552,null,null,-1.036349057,0.0555,0.294711508,-0.716301545,0.454732111,1.193422083,-0.152108868,0.200636966,0.174432461
CAGL0J06600g,-0.119515343,0.100306453,0.67446851,-1.07281934,0.342699874,1.25878946,-1.798323773,0.724817295,0.572161494,-1.707599346,0.608977109,0.605539565,-1.365976335,0.203330161,0.180071128,-1.659487567,0.363348447,0.98510058,0.0495,0.436348369,0.221135735
CAGL0J06622g,null,null,null,-0.124303093,0.712332933,0.401940707,null,null,null,0.506274571,0.11738103,0.111883017,0.43559655,null,null,-0.662334721,0.26924408,0.269047213,0.431339312,null,null
CAGL0J06666g,-0.097118746,0.57016892,0.853677353,0.0843,null,null,-1.706362369,0.71727667,0.536771726,2.19445078,0.024,0.0489,-2.300168113,0.545562145,0.435714888,-2.123762952,0.74518627,1.522412003,0.181392357,0.233324489,0.139916987
CAGL0J06710g,0.706049849,0.237024801,0.630373443,-0.152743728,1.073778105,2.201235422,0.0758,0.824236039,0.67974252,0.0116,0.393762844,0.323054452,-0.618742234,0.375528559,0.0506,-0.318804523,0.336952649,0.894422688,-0.0776,0.0973,0.105208589
CAGL0J06754g,-0.0954,null,null,-0.855280242,0.181346866,0.282710724,0.463559102,0.0964,0.0349,0.0514,0.39274233,0.299531865,null,null,null,null,null,null,0.0436,0.121550838,0.121433457
CAGL0J06776g,-0.0973,0.617669353,0.420863099,-0.949840125,0.240220689,0.36742411,-0.751104976,0.149581167,0.199939873,-0.341106579,0.42830746,0.32409336,-1.105223915,0.675563358,0.433512208,-0.022,1.089682827,0.374896169,-0.0589,0.387482827,0.218763251
CAGL0J06820g,null,null,null,2.559977782,null,null,null,null,null,1.001168155,0.466244381,0.283266904,null,null,null,1.248440381,null,null,-0.992289158,null,null
CAGL0J06886g,0.764958518,null,null,-0.038,0.00642,0.0131,null,null,null,0.709129943,0.294958856,0.232448804,null,null,null,null,null,null,0.0157,0.342251601,0.192390557
CAGL0J06908g,null,null,null,0.840601081,0.670578282,1.054265813,null,null,null,2.053099702,0.47730805,0.290878903,null,null,null,2.065677169,0.248718228,0.558771324,0.114406307,null,null
CAGL0J06930g,0.252504945,0.0712,0.794233795,1.506780861,0.152587762,0.231907438,0.00384,null,null,0.228497874,0.39299001,0.233066207,null,null,null,-0.65202387,0.782642136,0.314029379,0.17168279,0.236246273,0.198376587
CAGL0J06952g,-0.432203143,0.163638148,0.510965491,-0.537094064,0.289335907,0.780658219,-0.16453393,0.384984913,0.286391894,-0.468278427,0.22607839,0.30145979,-0.127377258,0.13827508,0.138773764,-0.57918022,0.298946257,0.37608466,-0.296436302,0.00728,0.0452
CAGL0J06974g,-1.264917038,null,null,-0.0164,0.042,0.0615,1.345135486,null,null,-0.0131,0.365067306,0.280482675,0.966628455,0.199790274,0.0896,null,null,null,-0.395539103,0.206976768,0.0977
CAGL0J06996g,0.656966272,null,null,0.602237729,1.157045682,1.87435286,null,null,null,0.480526197,0.389942146,0.230984485,1.493183271,null,null,0.569289548,0.453464925,0.129904217,0.046,0.774478737,0.571889194
CAGL0J07018g,null,null,null,-0.451180691,null,null,null,null,null,-0.50999808,0.563096677,0.41813687,null,null,null,null,null,null,null,null,null
CAGL0J07040g,-0.008,0.186314273,0.78131439,0.0318,null,null,-0.418993122,1.186581937,0.759733363,0.633026483,0.237363495,0.127333712,null,null,null,0.18849769,0.629112141,0.477175642,-0.0397,0.223978303,0.109024615
CAGL0J07062g,0.643475981,0.16696502,0.487352311,0.827829202,0.390886373,1.299996735,-0.67607895,0.277280786,0.231853521,-0.422117957,0.24945006,0.25251676,0.422807666,0.306966788,0.368917829,-0.278277274,0.117090316,0.675119035,-0.608347714,0.341399507,0.172316952
CAGL0J07084g,null,null,null,0.622753344,null,null,1.727809778,1.052575065,0.738615335,-0.672072656,0.166276776,0.144957403,2.350907519,0.509663174,0.275138649,2.048878636,0.719877599,1.564221524,1.209217033,null,null
CAGL0J07106g,-0.111356069,0.212660076,0.66276368,-0.11757111,0.0494,0.0729,0.100682809,0.707814626,0.593339334,-0.232286463,0.136813555,0.125018941,null,null,null,0.0331,0.776593066,1.688298459,-0.223272773,0.105365165,0.110611836
CAGL0J07128g,1.009620021,0.249742815,0.705623475,-2.026475031,1.944709746,0.93034187,-0.993236781,1.134977013,0.613622727,0.551570632,0.74500665,0.843417891,0.708662719,0.467682425,0.391344826,0.054026313,0.5495836,1.187130161,0.116838102,0.453715169,0.221471697
CAGL0J07150g,-0.267520092,0.743196669,1.076369239,0.842058422,0.0102,0.0189,1.739799333,0.352646228,0.28153408,0.779754206,0.0365,0.0573,1.341317099,0.0663,0.303475321,0.253156003,0.233126337,0.501883098,-0.566612457,0.102825518,0.108914496
CAGL0J07194g,null,null,null,1.748691529,0.151750199,0.230614682,null,null,null,0.2592066,1.159027983,0.785345589,1.347793838,null,null,0.389808194,0.46459635,1.266729202,null,null,null
CAGL0J07216g,null,null,null,0.136168029,null,null,-0.194832939,null,null,-0.0816,1.117391193,0.753208601,null,null,null,null,null,null,null,null,null
CAGL0J07238g,-0.0856,0.378628786,0.899397176,-1.806865725,0.381383946,1.345714742,-1.475649209,0.566503113,0.425042022,-1.463082418,0.720752676,0.763716148,-1.486505402,0.804333451,0.789593762,-1.415015056,0.683696015,1.201994582,-0.0521,0.210350286,0.106218677
CAGL0J07260g,-0.0565,0.309668835,0.402053327,0.249472451,0.531128172,0.778815569,0.306364558,0.253921771,0.065200449,0.326002063,0.455955299,0.742738124,0.809825276,0.046008904,0.165347726,-0.0661,0.241266781,0.546367326,-0.168991897,0.174081468,0.156611215
CAGL0J07326g,null,null,null,-1.771072893,null,null,2.4224171,0.846206133,0.679867641,0.419100177,0.231521826,0.189223868,-1.46524608,null,null,0.340905391,0.312590945,0.847680484,-0.370322997,0.0564,0.00274
CAGL0J07370g,-0.358949728,0.247203308,0.800942575,0.0965,null,null,0.346501651,0.829571079,0.784959845,0.844983068,0.0664,0.012,-0.801034009,null,null,null,null,null,-0.582443628,0.306256778,0.164115539
CAGL0J07392g,0.297221077,1.03437301,1.592347221,-0.368223275,0.4478715,0.698220649,1.769819255,0.325524731,0.170869724,-0.12611211,0.191944892,0.0966,-0.490301488,null,null,-0.477673108,0.162580892,0.209255224,-0.0615,0.307468303,0.246455754
CAGL0J07436g,0.216002402,0.408249565,0.787097628,-2.734997392,0.101869168,0.160059027,-0.320448982,0.153874212,0.136971378,-1.416828575,0.19144239,0.162011348,-0.958198138,1.751993218,1.674300665,-0.872425637,0.392312564,0.835977116,-0.147965676,0.258941391,0.132407874
CAGL0J07458g,-0.756055305,0.979640061,1.491826556,-0.847633401,1.878296491,0.366237925,-1.547824331,null,null,-1.554509256,0.237995959,0.19362615,null,null,null,null,null,null,-0.242071127,0.138792806,0.132969733
CAGL0J07480g,0.21047106,0.530819929,1.261653411,-0.263181708,0.015,0.0263,0.185153071,0.676161585,0.438571241,0.196569726,0.388950929,0.27201802,null,null,null,1.011465186,null,null,0.0592,0.0269,0.0224
CAGL0J07502g,-0.023,0.146608398,0.657914529,-3.146783124,0.708987445,0.402186991,0.47407622,1.763678948,1.399417888,-0.385990937,0.508567008,0.185442913,-2.024548637,0.252037926,0.245922267,-1.62043169,0.925801102,1.940647334,0.0736,0.17541885,0.0766
CAGL0J07524g,-0.797817841,null,null,-0.278301162,null,null,null,null,null,-0.263262672,1.330473974,0.913543224,null,null,null,null,null,null,0.140186251,0.333869911,0.264351605
CAGL0J07546g,0.413540151,null,null,0.219938111,0.0119,0.015178087,null,null,null,0.626764633,0.33231958,0.191719474,0.353241403,null,null,0.946698665,0.699168508,0.266755794,-0.351251461,0.330517322,0.180406518
CAGL0J07568g,0.548191212,0.166319224,0.494806972,0.487685665,0.124191346,0.188098711,0.207012772,0.206507016,0.216111942,0.0967,0.0997,0.0999,0.0189,0.095232514,0.241675669,-0.518396208,0.115571091,0.72143683,-0.0469,0.101063737,0.027028044
CAGL0J07612g,2.18725538,0.845285533,0.186745827,2.89378887,0.178828767,0.85079614,1.669131478,0.324950848,0.154876364,1.954788381,0.141944598,0.164203397,2.029210405,0.459014935,0.393508943,1.765362438,0.226259763,0.762277557,0.277594085,0.073386328,0.0893
CAGL0J07656g,-0.108225266,0.649353777,0.58849683,0.7927049,0.321414916,0.500026635,0.428160039,0.202311057,0.0597,0.85250136,0.420550469,0.25191446,0.569510622,0.300117494,0.237007537,1.119728752,0.497187284,0.43815924,-0.492286475,0.32552304,0.177050843
CAGL0J07678g,-0.0503,0.290332954,0.819262967,-1.757969641,0.807453275,1.906110059,-0.747115529,0.728627155,0.536563594,-2.065984224,0.449418255,0.493257696,-2.373984331,0.198608354,0.213643088,-2.350382519,0.384692223,1.008075469,0.230649365,0.298298052,0.132653284
CAGL0J07722g,-0.184586627,0.445487505,0.33140473,0.965448726,null,null,-2.652796863,0.942406006,0.566061002,-0.973755901,null,null,null,null,null,-1.731571241,0.684258872,0.510217612,0.183501894,0.315927702,0.170606664
CAGL0J07744g,-0.565460835,0.144760241,0.651876196,-2.591693612,0.928054883,1.47481864,-1.241520119,0.884113803,0.697968804,-1.225575818,0.198787347,0.166993325,-1.737253809,0.345226525,0.533242583,-1.293890114,0.521264579,0.737220381,-0.00247,0.113145297,0.183560184
CAGL0J07766g,-0.308008954,0.139768713,0.505580981,-1.498237563,0.383589213,0.694977388,-0.134879418,0.26394397,0.109173981,-1.246074367,0.783433261,1.164769004,-0.84067199,0.064,0.0968,-0.64665201,0.119702051,0.773814277,0.0745,0.193373593,0.235861223
CAGL0J07788g,-0.546040188,0.945035905,1.642033141,-0.187590839,null,null,0.95054441,1.071831515,0.884406855,-0.0794,0.512491225,0.345656032,null,null,null,null,null,null,-0.389278545,0.451286565,0.344518431
CAGL0J07810g,-0.212520311,0.256755726,0.746104448,-1.476779309,0.39847357,0.614036893,-1.057050774,null,null,-0.345218269,0.0107,0.0399,-1.394167567,0.473491187,0.32497579,-0.391430664,0.165829716,0.755151829,-0.17176313,0.0067,0.0358
CAGL0J07832g,1.862838509,null,null,1.487858849,0.178513865,0.278332508,0.274261014,0.123338102,0.099921989,-0.0989,0.364748768,0.213796463,null,null,null,null,null,null,0.170263164,0.236670858,0.117509314
CAGL0J07854g,-0.0961,0.768304633,1.484056903,0.44823755,null,null,null,null,null,-0.05,0.103521034,0.10252026,null,null,null,null,null,null,null,null,null
CAGL0J07876g,null,null,null,1.30692367,null,null,null,null,null,-1.399829962,0.382089193,0.292192797,1.323427759,null,null,-0.0259,null,null,0.561579573,null,null
CAGL0J07898g,0.0568,0.181331191,0.67611717,-0.970564519,0.497860544,1.357377167,-2.042380006,0.3571398,0.259827036,-1.353495175,0.388618583,0.667388972,-1.370535027,0.184691075,0.07,-1.535320558,0.639885353,1.293021434,-0.0265,0.161424572,0.100585264
CAGL0J07920g,-0.309065624,0.0559,0.604089141,-1.584962501,null,null,-0.324341274,0.514505295,0.402808058,-0.715847624,0.190268053,0.0955,-0.394959908,null,null,-0.168037285,0.692701021,0.942223549,-0.320719599,0.103716241,0.10950978
CAGL0J07942g,null,null,null,-0.677616729,null,null,null,null,null,-0.171663755,0.291746092,0.1641656,null,null,null,-1.440707641,null,null,0.342961282,0.0521,0.00557
CAGL0J07964g,null,null,null,0.749049095,1.898473606,2.693240235,null,null,null,-2.199109927,0.70600714,0.519849688,-0.527762054,0.0258,0.270645353,-1.064579542,0.385159204,0.334864902,0.387659755,0.437576219,0.335103896
CAGL0J07986g,-0.57937599,null,null,-0.213657611,null,null,null,null,null,0.118605919,0.18123954,0.155094373,null,null,null,0.164733732,0.399344541,0.342989415,-0.16453796,0.218214356,0.186244616
CAGL0J08008g,-0.19711641,null,null,0.0695,0.0741,0.117248578,null,null,null,-0.128958976,0.490804599,0.367497425,0.47694263,null,null,1.303102564,0.234910059,0.00982,-0.239256132,0.351438023,0.194475186
CAGL0J08030g,-0.114202147,0.491201331,0.75839712,-1.925220959,0.064864813,0.096680026,null,null,null,-0.595702405,0.14006424,0.127217403,null,null,null,-0.887888202,1.54845754,0.706876293,-0.572938892,0.305440122,0.245082733
CAGL0J08052g,0.219393831,0.437771881,0.795791424,0.502567988,0.327469375,1.273625914,0.813445675,0.22109212,0.175462076,0.521427428,0.682963646,0.586458241,0.048745395,0.22346561,0.383740688,0.551732803,0.0709,0.718895787,0.305662403,0.0897,0.019451378
CAGL0J08074g,0.19339333,1.228070251,1.779998477,0.787496402,0.0803,0.120440429,-0.0805,0.452723065,0.248540228,-0.460318459,0.0443,0.0626,0.0363,0.110857819,0.339674045,-0.273298631,0.571396654,1.355779339,0.177234574,0.177772688,0.078170356
CAGL0J08096g,1.864472834,0.0143,0.0833,1.100460787,0.219869771,0.342302956,1.842251561,0.311771746,0.195920508,1.648601742,0.225479004,0.119297615,null,null,null,1.747673668,0.445363406,1.247296119,null,null,null
CAGL0J08118g,-0.200341042,1.71984421,2.38099195,2.62225519,0.606899492,0.951365995,null,null,null,1.188344941,null,null,null,null,null,2.073241468,null,null,null,null,null
CAGL0J08140g,-0.0103,0.0861,0.679378873,-0.668924554,0.0868,0.130409535,0.367010896,0.250058128,0.165247545,0.115887533,0.175471279,0.151185534,-0.950303764,0.407433569,0.381562465,-0.0705,0.997150568,0.224749367,-0.0423,0.26564553,0.136895824
CAGL0J08162g,0.0101,0.756990659,0.198182892,-0.122894081,0.947306921,0.190183139,-0.296663752,0.411309152,0.294671935,-0.437658255,0.0632,0.00986,-0.0225,0.217233884,0.0966,-0.323108427,0.207738409,0.807983743,0.468577692,0.219619608,0.138412803
CAGL0J08184g,null,null,null,1.402398279,1.040081178,0.185159517,null,null,null,0.500562536,null,null,1.206956633,0.715590363,0.403479734,0.958663754,0.631746447,1.157948439,1.660824399,0.136343305,0.0505
CAGL0J08206g,-0.467578623,0.221532642,0.70063506,-0.301757846,0.0955,0.143815968,0.848323665,1.320416813,0.865530679,0.577922211,0.0412,0.00498,-0.910238814,null,null,1.13238869,0.466406864,0.433323003,0.150467769,0.720202637,0.758387767
CAGL0J08228g,-0.823253733,null,null,0.076364932,0.236578991,0.368187645,null,null,null,0.367033754,0.224754681,0.118807973,null,null,null,null,null,null,-0.0886,null,null
CAGL0J08250g,0.356640994,0.640975947,0.180729345,-0.577334949,1.799739839,0.735895936,0.615909403,0.503436015,0.213087076,-0.886610732,0.100081035,0.181006845,0.910912841,0.677639491,0.662808038,-0.152565661,0.786993625,0.218812852,-0.521012538,0.115320662,0.0365
CAGL0J08294g,0.188207166,null,null,0.52500532,1.887775949,0.843644951,null,null,null,1.347060207,0.397353022,0.236047094,1.062577522,null,null,1.204899889,0.189579266,0.658097338,null,null,null
CAGL0J08316g,null,null,null,2.050459625,0.250688514,1.05096456,0.229658269,null,null,0.856901898,0.183105044,0.090676086,1.962773008,0.181163117,0.273524533,1.354605938,null,null,0.162457451,null,null
CAGL0J08349g,0.389175969,0.570889887,0.983287208,-0.706133725,0.942975595,0.198942966,-1.606962969,null,null,-0.820203188,null,null,0.413639457,1.809355913,1.532700337,0.381078149,null,null,null,null,null
CAGL0J08393g,null,null,null,-0.496890262,0.143918459,0.218528452,null,null,null,-0.0177,null,null,-0.112424021,null,null,0.477754169,null,null,null,null,null
CAGL0J08415g,-0.00963,0.459558259,0.322191541,0.261003021,0.169393031,0.833305145,-0.782255669,0.319159154,0.187165323,-1.090041761,0.24110826,0.198580322,0.0872,0.367576528,0.280134897,-0.877870844,0.331459524,0.390571844,0.314781199,0.536313236,0.27469243
CAGL0J08437g,0.226051724,0.197953549,0.70761298,0.856980825,0.145415027,0.901616509,0.220277097,0.129535497,0.13671737,1.348283895,0.36082771,0.297323716,1.617591288,0.0178,0.264160608,1.521342374,0.158537906,0.191151203,-0.121230707,0.120519521,0.04
CAGL0J08459g,-0.155243959,0.923873838,0.112452537,-0.0317,0.424063707,0.802932689,0.491653515,0.714397232,0.400502569,0.412214218,0.127683859,0.0533,0.358836484,0.0628,0.0896,0.890522242,0.323953043,0.357828566,-0.301583781,null,null
CAGL0J08481g,null,null,null,0.691877705,null,null,null,null,null,1.630971306,0.571420406,0.333873199,null,null,null,0.418874917,null,null,null,null,null
CAGL0J08547g,null,null,null,1.365775389,null,null,null,null,null,0.646978566,0.0476,0.0648,null,null,null,null,null,null,null,null,null
CAGL0J08569g,0.367779552,0.0145,0.595712121,0.115866713,0.4458566,1.370007551,-0.398714295,0.374648949,0.29980826,-0.212538606,0.372376474,0.528832678,-0.180945576,0.106049944,0.0983,-0.139018296,0.173737185,0.796505204,0.411303202,0.299115157,0.321788385
CAGL0J08591g,0.11758152,1.170672824,0.310507825,0.0873,1.518895328,0.394524429,0.352158786,0.964741166,0.582609936,0.890143933,0.680765052,0.477085206,0.493326316,0.777504258,0.509601665,0.181319108,0.45836948,0.282121761,-0.233494789,0.0418,0.0125
CAGL0J08613g,null,null,null,-0.111966155,null,null,2.203020204,2.524114435,2.863591119,0.942356002,0.0999,0.100057663,0.177442865,null,null,1.521666074,0.182253591,0.019,0.301785712,0.173240969,0.0751
CAGL0J08635g,1.021998709,0.229645943,0.778931789,1.924058808,1.330072971,2.076076432,2.062686653,0.694543453,0.510370331,2.211190152,0.0738,0.421877179,0.884094513,0.925692659,0.736985818,1.099373471,0.802445446,1.72327756,0.228385962,0.394192142,0.305410873
CAGL0J08657g,-0.173167998,0.329623718,0.630921992,0.34170963,0.258397271,0.395609206,0.0386,0.142817081,0.11168833,-0.491565964,null,null,-0.200119574,null,null,-0.848795821,0.461269929,0.985178405,-0.386255798,0.179201509,0.0451
CAGL0J08679g,-0.969864369,0.627656812,0.592187215,1.187229246,2.111958417,2.926477855,-0.790467488,0.983730169,0.7231083,-0.703815595,0.145873574,0.131147103,-1.84926229,null,null,-0.803703075,0.0532,0.0531,-0.132135987,0.0791,0.0124
CAGL0J08712g,-0.337192631,0.126066475,0.137349902,1.155479268,0.875748308,0.300393974,0.165435203,null,null,0.679959504,0.0152,0.0225,2.111356208,0.665539349,0.568167729,0.992870987,0.272572752,0.810936757,0.256297215,0.00437,0.04321701
CAGL0J08734g,-0.216379016,0.516683035,0.274421338,-0.770397986,0.70586757,0.439597709,-0.681887624,0.595083836,0.427910295,-0.276632381,0.0833,0.356980744,0.300736674,0.316500356,0.40890107,-0.224483978,0.150848683,0.631432053,-0.226340299,0.523635613,0.50459819
CAGL0J08756g,null,null,null,0.966358882,0.0388,0.063,0.978085224,null,null,1.545713909,0.967137937,1.218201853,0.613731052,null,null,1.214234336,0.366927491,0.298491041,-0.0456,0.145920369,0.0569
CAGL0J08778g,-0.00593,0.611661683,0.729057459,0.180926166,0.424477842,1.294756315,0.092254702,0.207083069,0.150586447,-0.0774,0.190363123,0.100794016,-0.151028835,0.151265509,0.21567268,-0.411867542,0.110859462,0.672581645,0.101074601,0.0229,0.0251
CAGL0J08800g,null,null,null,1.849895818,0.228733321,0.356030744,0.44645529,0.302654719,0.216902128,0.827893011,0.00421,0.0355,1.315743502,0.360392458,0.178970583,0.567629469,null,null,0.392009128,0.305587859,0.245182739
CAGL0J08822g,-0.304136998,0.493227247,1.228091026,-0.895754445,0.176201153,0.826594426,null,null,null,-1.308644722,0.502510403,0.375664181,-1.185506543,null,null,-0.560824082,0.567453705,0.19303934,-0.128095364,0.390547039,0.302922558
CAGL0J08844g,-0.094,1.283024099,0.662183907,-0.450991631,0.436842542,0.745680727,-0.505292824,0.209790644,0.160045544,-0.231319071,0.33142945,0.433066508,-0.382820595,1.288561786,0.917663478,-0.718982998,0.206633999,0.925475357,-0.278324855,0.157932279,0.14578675
CAGL0J08866g,null,null,null,-0.130317709,null,null,null,null,null,-0.0849,0.488138209,0.298338526,1.187136261,null,null,null,null,null,-0.12933134,null,null
CAGL0J08888g,-0.519479662,null,null,-0.904697457,null,null,1.13112273,null,null,-0.434759827,0.174646696,0.150626859,null,null,null,-0.352269551,0.146334519,0.200202255,-0.232235084,0.0554,0.0772
CAGL0J08932g,null,null,null,-1.111148335,null,null,null,null,null,-0.0436,0.34425943,0.266194438,null,null,null,0.679816617,null,null,-0.193462423,0.314728866,0.1698018
CAGL0J08954g,1.608966259,0.91227499,0.0216,0.0132,0.356241278,0.547924444,4.927733088,0.366565342,0.198311303,0.50008318,0.285623512,0.131104402,-0.857183492,0.429483881,0.293468088,0.446385335,0.188753225,0.801042919,0.0737,0.765081692,0.815855905
CAGL0J08998g,-0.131926658,1.004466431,0.236456898,0.0914,1.118307243,0.225789451,-0.655619144,0.756326692,0.364448234,-0.42467685,0.104678078,0.0378,0.388543483,0.135609302,0.214510717,-0.788990492,0.219464863,0.271236281,-0.209155932,0.206388951,0.0973
